alert_id,rise_days,flux_g,flux_r,color_g_minus_r,class,class_probability,gw_overlap
SIM09218,11.317878,1.23322164,1.52975509,0.233952,SN II,0.5800,0.843536
SIM09219,34.563181,1.78467948,1.56389742,-0.143380,SN II,0.5800,0.863840
SIM09220,32.569654,3.89921522,5.13548286,0.299010,AGN flare,0.6700,0.034655
SIM09221,36.769010,5.27894793,4.01453558,-0.297280,AGN flare,0.6700,0.452387
SIM09222,30.008488,7.33471678,6.76848502,-0.087230,AGN flare,0.6700,0.384275
SIM09223,7.462348,0.55076012,0.76576161,0.357828,SN II,0.5800,0.596908
SIM09224,22.229357,4.49453557,5.75381043,0.268177,SN Ia,0.9100,0.461465
SIM09225,16.926702,3.91374099,4.04132543,0.034829,SN Ia,0.9100,0.222644
SIM09226,4.188400,0.40175605,0.36968129,-0.090337,SN II,0.5800,0.383599
SIM09227,20.166593,3.89407540,3.73193903,-0.046175,SN Ia,0.9100,0.533986
SIM09228,6.135078,0.31849032,0.37115679,0.166153,SN II,0.5800,0.208728
SIM09229,8.189587,1.36305924,1.17070714,-0.165166,SN II,0.5800,0.682139
SIM09230,16.570743,2.05232223,2.30683882,0.126929,SN Ia,0.9100,0.207705
SIM09231,11.798607,0.25367275,0.24698655,-0.029001,SN II,0.5800,0.749490
SIM09232,28.297442,4.47383674,3.95434777,-0.134013,SN II,0.5800,0.434213
SIM09233,7.554931,0.74801124,0.70573098,-0.063172,SN II,0.5800,0.053564
SIM09234,25.440176,2.94636124,3.17793656,0.082148,SN II,0.5800,0.529202
SIM09235,5.462932,0.65934136,0.76132261,0.156146,SN II,0.5800,0.064113
SIM09236,12.137372,1.63406634,1.97909683,0.207993,SN Ia,0.9100,0.854622
SIM09237,33.660028,1.59822981,1.66207977,0.042532,SN II,0.5800,0.653263
SIM09238,22.893457,1.50075922,1.84442668,0.223876,SN Ia,0.9100,0.085368
SIM09239,18.879940,3.46916725,4.28940887,0.230431,SN Ia,0.9100,0.633681
SIM09240,38.602224,3.81540086,3.59855286,-0.063531,SN II,0.5800,0.652749
SIM09241,13.572382,3.18021077,2.35991228,-0.323900,SN II,0.5800,0.405972
SIM09242,8.995127,0.54400470,0.68974775,0.257719,SN II,0.5800,0.048942
SIM09243,23.746922,1.69844747,2.18997464,0.275967,SN Ia,0.9100,0.258849
SIM09244,15.920778,1.26122350,1.62793841,0.277115,SN Ia,0.9100,0.128402
SIM09245,28.872659,2.71431366,2.90503934,0.073730,SN II,0.5800,0.205710
SIM09246,31.582504,3.81253863,3.14614778,-0.208588,SN II,0.5800,0.870974
SIM09247,21.820408,1.92754915,1.40429695,-0.343866,SN II,0.5800,0.923547
SIM09248,7.802926,0.79591081,0.77825061,-0.024362,SN II,0.5800,0.289289
SIM09249,21.197551,4.32510295,4.90604734,0.136838,SN Ia,0.9100,0.036552
SIM09250,12.655661,1.30839882,1.03612027,-0.253325,SN II,0.5800,0.867526
SIM09251,12.846099,1.13658846,0.95566397,-0.188245,SN Ia,0.9100,0.235303
SIM09252,27.521599,3.13732152,3.45590129,0.105006,SN II,0.5800,0.202344
SIM09253,6.568538,0.88507317,0.71398937,-0.233219,SN II,0.5800,0.355256
SIM09254,37.958778,4.17215022,5.70559905,0.339853,AGN flare,0.6700,0.282852
SIM09255,3.320607,0.14520396,0.18957779,0.289523,SN II,0.5800,0.734216
SIM09256,32.906225,1.15367506,1.47105926,0.263867,SN II,0.5800,0.255931
SIM09257,18.054855,2.90132049,3.47489293,0.195864,SN Ia,0.9100,0.250254
SIM09258,9.868682,0.96769979,0.93922890,-0.032423,SN II,0.5800,0.497653
SIM09259,16.567869,3.29011690,3.99164761,0.209852,SN Ia,0.9100,0.001002
SIM09260,34.941191,5.38020128,7.18763584,0.314469,AGN flare,0.6700,0.272181
SIM09261,34.014957,1.98755443,1.45991696,-0.334977,SN II,0.5800,0.980729
SIM09262,36.120098,3.51331137,3.61535741,0.031086,SN II,0.5800,0.018966
SIM09263,10.887843,0.98288573,1.13134992,0.152735,SN II,0.5800,0.219369
SIM09264,6.523988,0.56835669,0.57575191,0.014036,SN II,0.5800,0.632682
SIM09265,9.978574,0.71578973,0.64411200,-0.114560,SN II,0.5800,0.356107
SIM09266,1.383939,0.02511037,0.01843984,-0.335240,kilonova,0.7200,0.641989
SIM09267,3.850018,0.26551818,0.35147783,0.304509,SN II,0.5800,0.343588
SIM09268,43.052823,6.05790390,8.08370015,0.313220,AGN flare,0.6700,0.748848
SIM09269,31.517999,4.11369181,3.73738668,-0.104159,AGN flare,0.6700,0.871729
SIM09270,6.073266,0.33167067,0.39638338,0.193521,SN II,0.5800,0.955321
SIM09271,39.436668,5.11212118,6.18271919,0.206446,AGN flare,0.6700,0.237484
SIM09272,20.529739,1.55542701,1.86548623,0.197356,SN Ia,0.9100,0.983518
SIM09273,27.188171,4.24456767,3.13628072,-0.328546,SN II,0.5800,0.643898
SIM09274,36.978433,1.59132797,1.81373304,0.142034,SN II,0.5800,0.564239
SIM09275,15.825552,0.54711489,0.53400060,-0.026342,SN Ia,0.9100,0.966260
SIM09276,23.386207,1.75974870,1.43234802,-0.223505,SN II,0.5800,0.266893
SIM09277,42.141997,3.18072066,3.39521427,0.070854,SN II,0.5800,0.289785
SIM09278,23.179440,5.73224977,7.60320849,0.306679,SN Ia,0.9100,0.106952
SIM09279,40.132214,0.73647857,0.56199646,-0.293566,SN II,0.5800,0.112172
SIM09280,4.042823,0.16782914,0.14699305,-0.143926,SN II,0.5800,0.169230
SIM09281,42.947103,2.01069398,2.34487801,0.166936,SN II,0.5800,0.236305
SIM09282,41.364968,5.05469234,3.80533587,-0.308254,AGN flare,0.6700,0.852240
SIM09283,14.529231,1.70905164,2.36174557,0.351195,SN Ia,0.9100,0.410330
SIM09284,33.618055,2.15351286,2.72427444,0.255258,SN II,0.5800,0.962510
SIM09285,32.736549,1.52673908,1.93908494,0.259580,SN II,0.5800,0.976088
SIM09286,6.730788,0.80189820,0.58069108,-0.350435,SN II,0.5800,0.104999
SIM09287,41.479214,1.25225550,1.71114554,0.338985,SN II,0.5800,0.492265
SIM09288,18.438624,2.49528167,2.57400277,0.033724,SN Ia,0.9100,0.338193
SIM09289,27.081130,2.25473155,2.97561381,0.301204,SN II,0.5800,0.470928
SIM09290,44.272212,5.28486594,4.84442645,-0.094479,AGN flare,0.6700,0.843070
SIM09291,41.286570,6.52215592,5.54328680,-0.176560,AGN flare,0.6700,0.125057
SIM09292,10.097564,0.95578875,1.10682545,0.159293,SN II,0.5800,0.364199
SIM09293,20.743652,1.45529665,1.85043461,0.260806,SN Ia,0.9100,0.349379
SIM09294,34.033820,1.92577739,2.42799927,0.251606,SN II,0.5800,0.061910
SIM09295,31.510120,1.55983133,1.55288481,-0.004846,SN II,0.5800,0.009061
SIM09296,33.048382,3.29776003,2.43492863,-0.329332,SN II,0.5800,0.127206
SIM09297,33.802534,3.95353417,4.87447881,0.227357,AGN flare,0.6700,0.314324
SIM09298,1.992691,0.05386746,0.07068577,0.295014,SN II,0.5800,0.600260
SIM09299,43.426532,5.28773781,5.01154862,-0.058245,AGN flare,0.6700,0.896195
SIM09300,12.554033,0.54936294,0.49828424,-0.105956,SN Ia,0.9100,0.388997
SIM09301,29.077428,4.69494524,6.17982915,0.298365,SN II,0.5800,0.319070
SIM09302,9.060603,1.02160618,1.04050342,0.019900,SN II,0.5800,0.432245
SIM09303,30.147749,2.66753865,2.54040781,-0.053018,SN II,0.5800,0.691387
SIM09304,21.571034,3.84204105,4.27637278,0.116284,SN Ia,0.9100,0.787452
SIM09305,10.566302,1.39457547,1.30967461,-0.068197,SN II,0.5800,0.627966
SIM09306,14.585218,0.97801618,1.14395041,0.170153,SN Ia,0.9100,0.598854
SIM09307,8.799366,1.44243279,1.01811355,-0.378248,SN II,0.5800,0.226762
SIM09308,18.379724,4.14889790,3.77670699,-0.102049,SN Ia,0.9100,0.473155
SIM09309,13.536256,0.68242210,0.57148072,-0.192629,SN Ia,0.9100,0.847005
SIM09310,29.270166,1.81185894,2.43303411,0.320060,SN II,0.5800,0.293196
SIM09311,39.664770,5.78726677,4.56103733,-0.258525,AGN flare,0.6700,0.215774
SIM09312,22.540952,2.35273000,2.54820775,0.086657,SN Ia,0.9100,0.014197
SIM09313,39.500217,2.31601504,3.21162435,0.354958,SN II,0.5800,0.015239
SIM09314,12.112475,1.89545535,2.50837006,0.304195,SN Ia,0.9100,0.547559
SIM09315,21.656447,4.16168038,3.52595285,-0.179981,SN Ia,0.9100,0.458967
SIM09316,20.248926,2.04921564,1.88848514,-0.088685,SN Ia,0.9100,0.726363
SIM09317,8.077025,1.17454654,0.88961163,-0.301674,SN II,0.5800,0.169665
SIM09318,17.757596,1.46553387,1.55230826,0.062455,SN Ia,0.9100,0.247591
SIM09319,27.168964,6.22480794,6.38609668,0.027774,SN II,0.5800,0.129356
SIM09320,33.980479,1.81031286,2.51814492,0.358318,SN II,0.5800,0.780889
SIM09321,13.841663,1.49563457,2.00379536,0.317570,SN Ia,0.9100,0.828704
SIM09322,38.785007,2.89224603,3.10591700,0.077387,SN II,0.5800,0.142038
SIM09323,30.215781,4.64146247,4.78112099,0.032187,AGN flare,0.6700,0.070270
SIM09324,35.667721,2.38981481,1.70777259,-0.364836,SN II,0.5800,0.679836
SIM09325,34.063768,7.26850439,6.27440310,-0.159682,AGN flare,0.6700,0.706345
SIM09326,5.782069,0.32657056,0.34040573,0.045050,SN II,0.5800,0.345549
SIM09327,11.006156,1.91578505,1.61219844,-0.187321,SN II,0.5800,0.261691
SIM09328,11.253114,0.69649101,0.64563475,-0.082322,SN II,0.5800,0.588800
SIM09329,43.830440,4.62814797,5.82852167,0.250378,AGN flare,0.6700,0.442906
SIM09330,1.152184,0.00571552,0.00631626,0.108511,kilonova,0.7200,0.501811
SIM09331,10.948048,0.52909120,0.37973444,-0.360126,SN II,0.5800,0.891947
SIM09332,17.116342,2.53265154,3.40160316,0.320271,SN Ia,0.9100,0.658408
SIM09333,1.975937,0.02793276,0.03350073,0.197351,SN II,0.5800,0.034971
SIM09334,34.899888,3.82090112,4.80485780,0.248787,AGN flare,0.6700,0.788444
SIM09335,44.453086,3.80976386,2.81768381,-0.327515,SN II,0.5800,0.189562
SIM09336,4.611208,0.45185358,0.41932870,-0.081108,SN II,0.5800,0.733913
SIM09337,41.734675,0.93724823,0.97371011,0.041438,SN II,0.5800,0.053068
SIM09338,23.960264,2.01579931,2.12992223,0.059791,SN Ia,0.9100,0.272636
SIM09339,1.097001,0.00936117,0.00766364,-0.217237,kilonova,0.7200,0.593071
SIM09340,25.130453,5.23407511,4.96786552,-0.056675,SN II,0.5800,0.995413
SIM09341,30.973907,6.60598620,4.70910519,-0.367498,AGN flare,0.6700,0.887393
SIM09342,21.239309,2.35394137,1.91273841,-0.225350,SN II,0.5800,0.501375
SIM09343,26.692281,3.17631023,4.21904040,0.308227,SN II,0.5800,0.562266
SIM09344,27.684200,4.46836810,6.23502348,0.361723,SN II,0.5800,0.353975
SIM09345,13.256018,3.10145428,3.00852055,-0.033031,SN Ia,0.9100,0.847765
SIM09346,24.118448,2.66899925,2.88592436,0.084841,SN Ia,0.9100,0.114260
SIM09347,22.723300,5.04828340,4.89342820,-0.033826,SN Ia,0.9100,0.536030
SIM09348,35.684385,3.97147373,4.94068043,0.237088,AGN flare,0.6700,0.687334
SIM09349,38.207054,4.88547464,5.12330640,0.051609,AGN flare,0.6700,0.976002
SIM09350,22.263765,6.06470967,8.40172509,0.353896,SN Ia,0.9100,0.390126
SIM09351,20.553859,2.22009757,2.14621587,-0.036747,SN Ia,0.9100,0.868689
SIM09352,5.100984,0.56571615,0.68738587,0.211505,SN II,0.5800,0.712931
SIM09353,35.515116,7.34802693,6.48580370,-0.135517,AGN flare,0.6700,0.870348
SIM09354,38.901872,4.70486531,4.79822140,0.021333,AGN flare,0.6700,0.376125
SIM09355,15.363468,0.79962893,0.67762446,-0.179749,SN Ia,0.9100,0.023043
SIM09356,27.788855,4.37998747,4.40975079,0.007353,SN II,0.5800,0.058739
SIM09357,35.187439,4.52969692,4.33662927,-0.047292,AGN flare,0.6700,0.845926
SIM09358,3.667567,0.13360974,0.13432910,0.005830,SN II,0.5800,0.750013
SIM09359,23.325021,3.14077180,2.92672349,-0.076637,SN Ia,0.9100,0.105851
SIM09360,43.799229,3.99546865,3.13218226,-0.264302,SN II,0.5800,0.065168
SIM09361,31.594641,1.42302260,1.18149797,-0.201947,SN II,0.5800,0.718236
SIM09362,5.795579,0.08401331,0.09453028,0.128057,SN II,0.5800,0.907418
SIM09363,2.223063,0.04551179,0.05459448,0.197562,SN II,0.5800,0.468857
SIM09364,32.530595,3.76672414,2.90449780,-0.282232,SN II,0.5800,0.669176
SIM09365,6.281612,0.45399845,0.48795355,0.078310,SN II,0.5800,0.052001
SIM09366,27.037069,1.42194738,1.85161050,0.286665,SN II,0.5800,0.414558
SIM09367,28.979796,4.50696832,3.82289367,-0.178731,SN II,0.5800,0.242002
SIM09368,16.488389,1.69246313,1.49627940,-0.133766,SN Ia,0.9100,0.962908
SIM09369,24.748540,1.96788845,2.64762208,0.322139,SN Ia,0.9100,0.430764
SIM09370,18.188326,3.50104350,4.24188198,0.208403,SN Ia,0.9100,0.424359
SIM09371,24.349081,3.20383413,4.37937483,0.339355,SN Ia,0.9100,0.188488
SIM09372,36.596955,1.93778734,1.89816334,-0.022431,SN II,0.5800,0.201371
SIM09373,34.098124,5.21274678,5.55652840,0.069342,AGN flare,0.6700,0.771076
SIM09374,13.790151,1.25268846,1.07246109,-0.168654,SN Ia,0.9100,0.184191
SIM09375,14.463987,1.73658823,1.57509163,-0.105978,SN Ia,0.9100,0.077126
SIM09376,12.127750,0.95654869,1.00947013,0.058466,SN Ia,0.9100,0.232364
SIM09377,2.930187,0.22060389,0.26605248,0.203385,SN II,0.5800,0.658607
SIM09378,21.724477,5.69031462,7.18322965,0.252959,SN Ia,0.9100,0.908659
SIM09379,40.134290,1.61083555,1.21887152,-0.302733,SN II,0.5800,0.497024
SIM09380,39.619812,2.26583781,2.86830033,0.255990,SN II,0.5800,0.053615
SIM09381,24.482120,6.76128072,8.35952772,0.230382,SN Ia,0.9100,0.472742
SIM09382,22.244247,4.66946043,4.12258553,-0.135243,SN Ia,0.9100,0.559525
SIM09383,31.773098,2.21090732,2.88559850,0.289163,SN II,0.5800,0.452125
SIM09384,43.585884,3.96337833,4.40135737,0.113803,AGN flare,0.6700,0.259263
SIM09385,22.679946,4.15085185,4.83476823,0.165596,SN Ia,0.9100,0.750384
SIM09386,33.168432,3.89328794,3.82254805,-0.019909,SN II,0.5800,0.639580
SIM09387,24.717901,2.79396269,2.67802670,-0.046014,SN Ia,0.9100,0.740154
SIM09388,33.134416,6.40720317,5.52009585,-0.161805,AGN flare,0.6700,0.899331
SIM09389,22.544069,6.11915282,6.68432072,0.095915,SN Ia,0.9100,0.396390
SIM09390,2.553783,0.05356565,0.04554744,-0.176056,kilonova,0.7200,0.173225
SIM09391,32.715714,1.87531616,2.16555231,0.156235,SN II,0.5800,0.995936
SIM09392,29.628704,2.70131181,2.30176447,-0.173785,SN II,0.5800,0.020660
SIM09393,41.011036,1.07858053,1.39258291,0.277421,SN II,0.5800,0.849174
SIM09394,13.442668,1.72291161,1.89206072,0.101680,SN Ia,0.9100,0.947439
SIM09395,1.304183,0.01599519,0.01575869,-0.016173,kilonova,0.7200,0.894576
SIM09396,20.858164,2.69396665,3.72105688,0.350685,SN Ia,0.9100,0.895783
SIM09397,21.379394,2.83677368,2.65259761,-0.072883,SN Ia,0.9100,0.813553
SIM09398,31.393804,2.61780357,3.58121767,0.340234,SN II,0.5800,0.623291
SIM09399,5.677279,0.33648345,0.37280009,0.111281,SN II,0.5800,0.694705
SIM09400,14.984521,3.39206050,3.10922696,-0.094528,SN Ia,0.9100,0.117882
SIM09401,38.632105,5.52192104,4.66172575,-0.183859,AGN flare,0.6700,0.858489
SIM09402,43.709895,2.33330799,1.99324589,-0.171028,SN II,0.5800,0.697017
SIM09403,40.622493,5.31316899,4.03814194,-0.297930,AGN flare,0.6700,0.633805
SIM09404,18.740010,4.74403333,5.32280495,0.124982,SN Ia,0.9100,0.589334
SIM09405,21.634217,2.46564447,1.84032896,-0.317587,SN II,0.5800,0.935576
SIM09406,19.864085,2.50446337,3.07194779,0.221748,SN Ia,0.9100,0.147485
SIM09407,12.447155,2.39625551,2.46532706,0.030854,SN Ia,0.9100,0.129238
SIM09408,29.226885,1.71155943,2.08495150,0.214260,SN II,0.5800,0.625299
SIM09409,23.373944,5.08875880,6.37081753,0.243958,SN Ia,0.9100,0.838822
SIM09410,19.307189,5.21063952,3.90995929,-0.311797,SN II,0.5800,0.002911
SIM09411,14.943074,0.76242378,1.04201831,0.339197,SN Ia,0.9100,0.284659
SIM09412,41.407016,6.11582180,7.48799038,0.219776,AGN flare,0.6700,0.816287
SIM09413,2.680478,0.08430766,0.09733907,0.156050,SN II,0.5800,0.800096
SIM09414,11.114597,0.39954032,0.52207315,0.290427,SN II,0.5800,0.345611
SIM09415,42.263118,5.74215846,7.73810030,0.323898,AGN flare,0.6700,0.700555
SIM09416,39.051911,6.97610184,5.41788243,-0.274458,AGN flare,0.6700,0.414910
SIM09417,1.453933,0.02026824,0.01965107,-0.033575,kilonova,0.7200,0.595842
SIM09418,36.901387,2.00991250,2.65246066,0.301179,SN II,0.5800,0.170146
SIM09419,16.728023,1.18662650,1.20744843,0.018886,SN Ia,0.9100,0.351357
SIM09420,2.764401,0.08086961,0.10187684,0.250725,SN II,0.5800,0.942771
SIM09421,17.210131,1.86031027,1.67561577,-0.113527,SN Ia,0.9100,0.262708
SIM09422,14.770305,1.28631938,1.46239710,0.139291,SN Ia,0.9100,0.179321
SIM09423,14.636509,0.78681407,0.84828580,0.081675,SN Ia,0.9100,0.671689
SIM09424,43.791692,3.93632694,4.39323945,0.119234,AGN flare,0.6700,0.531761
SIM09425,34.852881,2.41780013,1.82705083,-0.304174,SN II,0.5800,0.000262
SIM09426,28.306384,5.58454256,5.12393073,-0.093461,SN II,0.5800,0.648242
SIM09427,21.775051,4.89356819,4.84630272,-0.010538,SN Ia,0.9100,0.845892
SIM09428,25.421158,5.92972489,5.87908320,-0.009312,SN II,0.5800,0.164633
SIM09429,25.384919,2.73903326,2.16276137,-0.256472,SN II,0.5800,0.904574
SIM09430,35.165384,0.97703799,1.35113256,0.351966,SN II,0.5800,0.805612
SIM09431,43.073969,3.30295927,3.33801714,0.011463,SN II,0.5800,0.508810
SIM09432,29.991165,2.26805966,2.81655723,0.235160,SN II,0.5800,0.731088
SIM09433,36.268011,6.77772418,5.58267545,-0.210604,AGN flare,0.6700,0.108237
SIM09434,29.302627,2.94168253,3.82128750,0.284035,SN II,0.5800,0.195945
SIM09435,3.016322,0.07458793,0.08444623,0.134779,SN II,0.5800,0.641757
SIM09436,18.142659,4.46959381,5.89084169,0.299773,SN Ia,0.9100,0.614088
SIM09437,20.019329,1.53137543,1.92638481,0.249153,SN Ia,0.9100,0.937124
SIM09438,24.062329,1.18003498,1.36939172,0.161582,SN Ia,0.9100,0.174334
SIM09439,32.536744,3.53608642,3.65520803,0.035973,SN II,0.5800,0.653755
SIM09440,33.397758,1.56730677,2.14721197,0.341802,SN II,0.5800,0.887900
SIM09441,37.039044,4.89475405,3.50258667,-0.363355,AGN flare,0.6700,0.633080
SIM09442,18.553106,1.62334590,1.60809964,-0.010245,SN Ia,0.9100,0.090301
SIM09443,35.002359,5.86593342,6.62364145,0.131899,AGN flare,0.6700,0.631879
SIM09444,17.350166,1.54074662,1.60620337,0.045173,SN Ia,0.9100,0.957082
SIM09445,34.900735,1.95540051,2.01063657,0.030245,SN II,0.5800,0.088913
SIM09446,27.617704,3.45099676,4.27177783,0.231660,SN II,0.5800,0.677372
SIM09447,33.371701,1.89853819,2.61205691,0.346408,SN II,0.5800,0.946179
SIM09448,32.840144,2.51266371,2.33208303,-0.080976,SN II,0.5800,0.049662
SIM09449,13.855167,2.57273595,3.38752791,0.298719,SN Ia,0.9100,0.970596
SIM09450,35.957236,2.21379094,2.73106869,0.227990,SN II,0.5800,0.470772
SIM09451,31.230856,3.20076261,2.48657184,-0.274131,SN II,0.5800,0.405361
SIM09452,29.641858,4.23374659,3.24238300,-0.289651,SN II,0.5800,0.051890
SIM09453,43.897081,3.29927474,3.36353005,0.020942,SN II,0.5800,0.546118
SIM09454,16.280848,4.04300919,3.00573073,-0.321887,SN II,0.5800,0.628375
SIM09455,40.475908,4.21774586,5.00736415,0.186322,AGN flare,0.6700,0.464920
SIM09456,32.446810,2.03360229,1.48561510,-0.340899,SN II,0.5800,0.666593
SIM09457,32.958729,2.44796212,2.55275271,0.045510,SN II,0.5800,0.193520
SIM09458,6.663062,0.76272901,0.77085512,0.011506,SN II,0.5800,0.887575
SIM09459,19.901514,2.35079438,2.94218466,0.243638,SN Ia,0.9100,0.528181
SIM09460,18.516790,4.94552182,5.46592542,0.108629,SN Ia,0.9100,0.577384
SIM09461,28.158051,1.69315879,1.34782369,-0.247662,SN II,0.5800,0.049895
SIM09462,4.859489,0.21097260,0.22095791,0.050209,SN II,0.5800,0.939540
SIM09463,32.391885,0.89533268,0.76796924,-0.166602,SN II,0.5800,0.248196
SIM09464,24.082901,3.74596333,3.98840099,0.068088,SN Ia,0.9100,0.235254
SIM09465,31.161480,2.82948430,3.12657890,0.108405,SN II,0.5800,0.846786
SIM09466,23.960778,4.64476129,3.48491142,-0.311929,SN II,0.5800,0.086410
SIM09467,26.673417,1.67547006,1.80548013,0.081140,SN II,0.5800,0.879176
SIM09468,25.665438,6.87321680,7.71960153,0.126087,SN II,0.5800,0.383583
SIM09469,29.501589,1.34146313,1.59611774,0.188715,SN II,0.5800,0.329271
SIM09470,11.636027,0.49580261,0.66205419,0.313962,SN II,0.5800,0.845530
SIM09471,34.856781,3.68736214,3.37724059,-0.095384,SN II,0.5800,0.384311
SIM09472,31.686579,3.21611037,4.11275823,0.267006,AGN flare,0.6700,0.945735
SIM09473,24.135759,1.30870587,1.40480221,0.076933,SN Ia,0.9100,0.214546
SIM09474,30.691476,3.39409426,3.60364665,0.065046,SN II,0.5800,0.235850
SIM09475,35.736327,3.81537626,2.90197238,-0.297110,SN II,0.5800,0.334415
SIM09476,34.240789,3.63389399,2.91570606,-0.239071,SN II,0.5800,0.241633
SIM09477,33.699722,3.01860366,4.02250305,0.311726,AGN flare,0.6700,0.117995
SIM09478,18.193002,2.13260137,1.73334864,-0.225059,SN II,0.5800,0.078454
SIM09479,26.980776,4.40050376,4.91055043,0.119069,SN II,0.5800,0.113801
SIM09480,35.445331,5.19555034,5.83857478,0.126688,AGN flare,0.6700,0.926570
SIM09481,40.325216,1.19382445,1.51696942,0.260091,SN II,0.5800,0.254850
SIM09482,8.094794,1.42573490,1.37778516,-0.037143,SN II,0.5800,0.438763
SIM09483,9.543460,2.21008052,2.55377495,0.156936,SN II,0.5800,0.712969
SIM09484,23.616940,4.13824201,5.16141405,0.239882,SN Ia,0.9100,0.340793
SIM09485,19.616225,1.57659517,1.58628935,0.006656,SN Ia,0.9100,0.438143
SIM09486,4.676046,0.62110953,0.50897877,-0.216171,SN II,0.5800,0.401741
SIM09487,33.643647,2.56587610,3.40447476,0.307036,SN II,0.5800,0.865864
SIM09488,17.614814,1.21884374,1.57409964,0.277710,SN Ia,0.9100,0.850018
SIM09489,35.578903,1.58911200,2.18790201,0.347183,SN II,0.5800,0.008163
SIM09490,12.048335,1.34750027,1.21259110,-0.114536,SN Ia,0.9100,0.266020
SIM09491,17.853187,2.41442145,2.15050249,-0.125683,SN Ia,0.9100,0.938879
SIM09492,4.888800,0.49576392,0.42469660,-0.167990,SN II,0.5800,0.768957
SIM09493,12.342414,1.89719872,1.37222471,-0.351719,SN II,0.5800,0.124373
SIM09494,31.472420,3.59373751,2.80190000,-0.270234,SN II,0.5800,0.814744
SIM09495,30.207742,1.80391318,1.54436272,-0.168666,SN II,0.5800,0.033524
SIM09496,14.191755,1.43776248,1.11698983,-0.274095,SN II,0.5800,0.561922
SIM09497,32.280493,2.74008435,1.93015167,-0.380431,SN II,0.5800,0.443877
SIM09498,8.525649,0.92598366,1.24455124,0.321024,SN II,0.5800,0.536931
SIM09499,42.057300,3.04036291,3.93783292,0.280830,SN II,0.5800,0.340695
SIM09500,43.194429,1.49642478,1.29881775,-0.153767,SN II,0.5800,0.326543
SIM09501,8.075269,1.44453399,1.33395273,-0.086468,SN II,0.5800,0.008757
SIM09502,12.610658,2.07043935,1.82791904,-0.135264,SN Ia,0.9100,0.698263
SIM09503,40.421946,2.01014140,2.39888238,0.191956,SN II,0.5800,0.194807
SIM09504,19.076240,3.33757033,4.19500357,0.248255,SN Ia,0.9100,0.797241
SIM09505,29.244301,1.81658576,1.54561903,-0.175384,SN II,0.5800,0.012137
SIM09506,7.189449,0.23175857,0.26743128,0.155441,SN II,0.5800,0.357718
SIM09507,1.014716,0.00902081,0.01074950,0.190357,SN II,0.5800,0.776901
SIM09508,5.308952,0.20813715,0.16394033,-0.259160,SN II,0.5800,0.469581
SIM09509,5.336433,0.18850895,0.22868270,0.209753,SN II,0.5800,0.553017
SIM09510,17.301222,1.20724500,1.64008830,0.332680,SN Ia,0.9100,0.386929
SIM09511,10.806639,0.89851770,1.13768389,0.256237,SN II,0.5800,0.218543
SIM09512,30.048710,0.69913815,0.86290929,0.228505,SN II,0.5800,0.924725
SIM09513,15.041216,2.24805503,3.07776571,0.341072,SN Ia,0.9100,0.244377
